Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
th,cu,0.1513,29,32,0.0,6337,1000,6.337,0.19595240163293667,0.9207858048162232,0.6196681396833749,1.0,0.6267,0.6266,0.5687,0.6372,0.3973
th,sv,0.162,23,38,0.022367515485203028,6026,1000,6.026,0.2404336943809909,0.9207858048162232,0.5459466956269889,1.0,0.6277,0.5585,0.5687,0.4466,0.4133
th,da,0.0312,54,7,0.022711631108052306,5512,1000,5.512,0.2897915761056075,0.9207858048162232,0.46960589852108464,1.0,0.6851,0.8202,0.5687,0.6372,0.4399
th,id,0.0974,39,22,0.040949759119064004,5593,1000,5.593,0.29277811458017583,0.9207858048162232,0.4651710654731187,1.0,0.3882,0.3989,0.2736,0.4313,0.1296
th,uk,0.0234,58,3,0.026496902959394355,5873,1000,5.873,0.4399821508255243,0.9207858048162232,0.27265802729669164,1.0,0.6604,0.5919,0.5687,0.4683,0.3909
th,fa,0.1546,27,34,0.0,5997,1000,5.997,0.15688157524207003,0.9207858048162232,0.6882727865199669,1.0,0.6267,0.6266,0.5687,0.6372,1.0
th,he,0.1798,15,46,0.01995870612525809,6216,1000,6.216,0.4067013046511386,0.9207858048162232,0.31171075639750506,1.0,0.5576,0.5949,0.5687,0.5482,0.3447
th,eu,0.2323,5,56,0.019270474879559532,8993,1000,8.993,0.35195278801662616,0.9207858048162232,0.3816386593925079,1.0,0.6289,0.5848,0.3498,0.5792,0.4932
th,lv,0.0339,52,9,0.015829318651066758,7703,1000,7.703,0.37546297265061,0.9207858048162232,0.3507439045387122,1.0,0.7798,0.7885,0.3433,0.6372,0.3929
th,sl,0.0532,49,12,0.025120440467997246,8000,1000,8.0,0.3676498731122853,0.9207858048162232,0.360866453464195,1.0,0.6537,0.5672,0.5687,0.4313,0.4277
th,hr,0.1868,11,50,0.024088093599449415,8889,1000,8.889,0.2981575694863614,0.9207858048162232,0.4572359739456759,1.0,0.762,0.635,0.5687,0.5169,0.4205
th,ro,0.0539,48,13,0.0364762560220234,9524,1000,9.524,0.2570438554726763,0.9207858048162232,0.5196145483589127,1.0,0.6366,0.5319,0.4638,0.4594,0.3915
th,sk,0.0398,50,11,0.021335168616655197,10604,1000,10.604,0.4130087201061381,0.9207858048162232,0.30410878414681214,1.0,0.6267,0.6266,0.5687,0.6372,0.4115
th,bg,0.14300000000000002,32,29,0.02993805918788713,11138,1000,11.138,0.28919503250418754,0.9207858048162232,0.4704942515485178,1.0,0.6366,0.5452,0.4054,0.5034,0.3884
th,pt,0.1761,17,44,0.03716448726772195,12078,1000,12.078,0.19858954536165552,0.9207858048162232,0.6151672952409939,1.0,0.6054,0.5382,0.5687,0.4142,0.5065
th,nl,0.0311,55,6,0.03269098417068135,13583,1000,13.583,0.2163749886307094,0.9207858048162232,0.5852410771574443,1.0,0.6852,0.5967,0.5687,0.4799,0.4571
th,en,0.0843,43,18,0.032002752924982794,16622,1000,16.622,0.1746279711803919,0.9207858048162232,0.6566654621784946,1.0,0.5552,0.4669,0.39,0.4147,0.4752
th,it,0.0291,56,5,0.036132140399174124,14167,1000,14.167,0.20905399119075654,0.9207858048162232,0.5974692064091637,1.0,0.6123,0.5817,0.5687,0.4905,0.4386
th,ca,0.1585,26,35,0.03750860289057123,16678,1000,16.678,0.14310696846691084,0.9207858048162232,0.713318240603505,1.0,0.631,0.4917,0.4054,0.4095,0.47700000000000004
th,hi,0.0891,41,20,0.021679284239504472,16647,1000,16.647,0.07283156362415602,0.9207858048162232,0.848061997724845,1.0,0.7239,0.5543,0.4477,0.4526,0.1374
th,pl,0.2006,9,52,0.020302821748107363,17246,1000,17.246,0.4049278834815912,0.9207858048162232,0.313865063453387,1.0,0.6188,0.5453,0.4054,0.5145,0.4111
th,de,0.0827,44,17,0.054026152787336544,15590,1000,15.59,0.27241931339802755,0.9207858048162232,0.4958198306079207,1.0,0.7027,0.5552,0.42700000000000005,0.4666,0.4346
th,fro,0.1615,24,37,0.0006882312456985547,17678,1000,17.678,0.0937745835963677,0.9207858048162232,0.8066879574943541,1.0,0.7665,0.8649,0.5687,0.6372,0.4762
th,es,0.1845,14,47,0.03544390915347557,17680,1000,17.68,0.14742968391461025,0.9207858048162232,0.7054103436166448,1.0,0.6082,0.5708,0.5348,0.5382,0.4974
th,fr,0.0549,47,14,0.04645560908465245,16448,1000,16.448,0.2057620460579268,0.9207858048162232,0.6030088896789312,1.0,0.6195,0.5302,0.5096,0.4674,0.4731
th,fi,0.1288,35,26,0.025120440467997246,18723,1000,18.723,0.3189427368077481,0.9207858048162232,0.4272177560611625,1.0,0.6195,0.4925,0.39,0.3995,0.3936
th,grc,0.1496,30,31,0.0,17081,1000,17.081,0.17307422740143352,0.9207858048162232,0.659403092526099,1.0,0.7391,0.8497,0.5687,0.6372,0.4023
th,no,0.0191,59,2,0.03716448726772195,20045,1000,20.045,0.1846147253241721,0.9207858048162232,0.639205161942053,1.0,0.7168,0.8374,0.5687,0.6372,0.4337
th,ar,0.1721,21,40,0.0,19738,1000,19.738,4.7672168034857886e-06,0.9207858048162232,0.999989645356308,1.0,0.6267,0.6266,0.5687,0.6372,1.0
th,la,0.0007,60,1,0.0,18400,1000,18.4,0.1715984617000315,0.9207858048162232,0.6620086020017902,1.0,0.6918,0.8237,0.5687,0.6372,0.4404
th,et,0.0323,53,8,0.034067446662078456,26197,1000,26.197,0.3337469262526225,0.9207858048162232,0.4064587700903833,1.0,0.6657,0.8098,0.5687,0.6372,0.3981
th,ko,0.242,2,59,0.028905712319339298,27363,1000,27.363,0.2977608806802764,0.9207858048162232,0.4578187877752848,1.0,0.711,0.5582,0.4638,0.4209,0.1869
th,ja,0.1771,16,45,0.0,57256,1000,57.256,0.00031979533098816764,0.9207858048162232,0.9993055066754039,1.0,0.7585,0.5958,0.5032,0.4726,0.2067
th,ru,0.0885,42,19,0.05299380591878871,61889,1000,61.889,0.2241205920170711,0.9207858048162232,0.5724413790331261,1.0,0.6251,0.5808,0.4054,0.5718,0.2528
th,cs,0.2396,3,58,0.04783207157604955,87913,1000,87.913,0.17271764924418356,0.9207858048162232,0.660032171471259,1.0,0.7911,0.6767,0.5687,0.5458,0.4242
yo,bxr,0.2225,30,31,0.0015128593040847202,927,100,9.27,0.6023336111441838,0.29774774774774776,1.0464597180153983,1.0,0.6629,0.6667,0.5922,0.6832,0.5103
yo,kmr,0.2846,7,54,0.007564296520423601,754,100,7.54,0.3877346961448728,0.29774774774774776,0.09134022536338483,1.0,0.7918,0.6387,0.5587,0.5644,0.2585
yo,hsb,0.2608,14,47,0.006051437216338881,646,100,6.46,0.5423194196193881,0.29774774774774776,0.6747071844530453,1.0,0.6629,0.6667,0.5922,0.6832,0.2499
yo,kk,0.2522,21,40,0.0015128593040847202,1078,100,10.78,0.6191198786039454,0.29774774774774776,1.1649826424605492,1.0,0.8718,0.9323,1.0,0.6832,0.3589
yo,hy,0.2474,25,36,0.0015128593040847202,564,100,5.64,0.5479001354751306,0.29774774774774776,0.7058498636715045,1.0,0.7615,0.6289,0.5641,0.5037,0.2744
yo,swl,0.0763,58,3,0.0015128593040847202,203,100,2.03,0.4872907625542468,0.29774774774774776,0.4052458705583134,1.0,0.6629,0.6667,0.5922,0.6832,0.2925
yo,lt,0.2083,33,28,0.0015128593040847202,263,100,2.63,0.5654157163591126,0.29774774774774776,0.8081571803071095,1.0,0.7699,0.6114,0.5319,0.4959,0.2814
yo,be,0.1585,47,14,0.0015128593040847202,393,100,3.93,0.5525618374558304,0.29774774774774776,0.7324026489784855,1.0,0.7994,0.8823,0.5922,0.6832,0.2745
yo,mr,0.2619,13,48,0.0015128593040847202,466,100,4.66,0.5290718671000361,0.29774774774774776,0.6035939317173133,1.0,0.9218,0.6743,0.5922,0.4407,0.3982
yo,cop,0.2243,29,32,0.0015128593040847202,514,100,5.14,0.4940717882085432,0.29774774774774776,0.4347604173012513,1.0,0.7261,0.8408,0.5922,0.6832,0.1899
yo,ta,0.2292,28,33,0.0015128593040847202,600,100,6.0,0.5614149588826524,0.29774774774774776,0.7841791322119821,1.0,0.8997,0.6937,0.5922,0.5,0.4121
yo,ga,0.2496,24,37,0.037821482602118005,1020,100,10.2,0.3499300699300699,0.29774774774774776,0.030714951484861672,1.0,0.6519,0.5984,0.5922,0.4977,0.261
yo,hu,0.3356,1,60,0.01361573373676248,1800,100,18.0,0.4546198320061089,0.29774774774774776,0.2775839576928805,1.0,0.6712,0.5358,0.5064,0.4054,0.2336
yo,te,0.2768,11,50,0.0015128593040847202,1328,100,13.28,0.34461966604823746,0.29774774774774776,0.024781551109506965,1.0,0.9143,0.6241,0.4278,0.4798,0.4093
yo,af,0.1767,41,20,0.01059001512859304,1934,100,19.34,0.20348486540824304,0.29774774774774776,0.10022693754727019,1.0,0.7607,0.6088,0.5922,0.4366,0.2163
yo,vi,0.2597,15,46,0.03177004538577912,3000,100,30.0,0.15680435614923213,0.29774774774774776,0.22407451538968295,1.0,0.501,0.5354,0.5587,0.5466,0.5556
yo,ug,0.2853,6,55,0.0015128593040847202,3456,100,34.56,0.4374610522567435,0.29774774774774776,0.22018035084193316,1.0,0.8883,0.9382,1.0,0.6832,0.4167
yo,el,0.1429,51,10,0.0015128593040847202,2521,100,25.21,0.2837253360022877,0.29774774774774776,0.0022179331933348985,1.0,0.653,0.5817,0.5064,0.5187,0.2213
yo,sme,0.3047,2,59,0.007564296520423601,3122,100,31.22,0.4513223794042703,0.29774774774774776,0.26603697110006336,1.0,0.8059999999999999,0.8861,0.5922,0.6832,0.3487
yo,gl,0.2422,27,34,0.037821482602118005,3993,100,39.93,0.23027218766153898,0.29774774774774776,0.051356571870377524,1.0,0.7211,0.58,0.5922,0.4126,0.2026
yo,sr,0.2868,5,56,0.019667170953101363,3891,100,38.91,0.3111760696308725,0.29774774774774776,0.0020339792393968357,1.0,0.6812,0.8245,1.0,0.6832,0.2246
yo,got,0.1324,53,8,0.009077155824508321,5401,100,54.01,0.1811019353439708,0.29774774774774776,0.1534763048130209,1.0,0.6394,0.7937,0.5922,0.6832,0.2539
yo,tr,0.2533,20,41,0.015128593040847202,5635,100,56.35,0.5061541783632045,0.29774774774774776,0.4899201036396276,1.0,0.8597,0.6522,0.5064,0.5,0.2326
yo,zh,0.17,43,18,0.0015128593040847202,4997,100,49.97,0.9869043288468534,0.29774774774774776,5.357212154972525,1.0,0.6629,0.6667,0.5922,0.6832,1.0
yo,ur,0.1536,48,13,0.0015128593040847202,5130,100,51.3,0.10564061179587518,0.29774774774774776,0.41628429294451,1.0,0.8023,0.6513,0.5922,0.5036,0.3492
yo,cu,0.1179,56,5,0.0015128593040847202,6337,100,63.37,0.19595240163293667,0.29774774774774776,0.11688502569306923,1.0,0.6629,0.6667,0.5922,0.6832,0.2235
yo,sv,0.2504,23,38,0.015128593040847202,6026,100,60.26,0.2404336943809909,0.29774774774774776,0.03705316218621449,1.0,0.6729999999999999,0.6107,0.5922,0.5062,0.2981
yo,da,0.1782,40,21,0.019667170953101363,5512,100,55.12,0.2897915761056075,0.29774774774774776,0.0007140215467430528,1.0,0.738,0.8474,0.5922,0.6832,0.2663
yo,id,0.2106,32,29,0.025718608169440244,5593,100,55.93,0.29277811458017583,0.29774774774774776,0.0002785811296038091,1.0,0.4559,0.4457,0.5348,0.409,0.5929
yo,uk,0.1674,44,17,0.0045385779122541605,5873,100,58.73,0.4399821508255243,0.29774774774774776,0.22819826539457788,1.0,0.6502,0.5513,0.5922,0.3673,0.248
yo,fa,0.07400000000000001,59,2,0.0015128593040847202,5997,100,59.97,0.15688157524207003,0.29774774774774776,0.22382905385037244,1.0,0.6629,0.6667,0.5922,0.6832,1.0
yo,he,0.1815,39,22,0.0015128593040847202,6216,100,62.16,0.4067013046511386,0.29774774774774776,0.13390162747057258,1.0,0.5823,0.6202,0.5922,0.5753,0.2101
yo,eu,0.2779,10,51,0.012102874432677761,8993,100,89.93,0.35195278801662616,0.29774774774774776,0.03314227928433334,1.0,0.6348,0.5726,0.4278,0.535,0.2022
yo,lv,0.2522,21,40,0.01059001512859304,7703,100,77.03,0.37546297265061,0.29774774774774776,0.06812636958604049,1.0,0.8079999999999999,0.8033,0.4097,0.6832,0.2902
yo,sl,0.2191,31,30,0.03177004538577912,8000,100,80.0,0.3676498731122853,0.29774774774774776,0.05511677411215139,1.0,0.645,0.5475,0.5922,0.3797,0.2236
yo,hr,0.256,18,43,0.028744326777609682,8889,100,88.89,0.2981575694863614,0.29774774774774776,1.8944930342298864e-06,1.0,0.738,0.59,0.5922,0.4327,0.2207
yo,ro,0.2597,15,46,0.02118003025718608,9524,100,95.24,0.2570438554726763,0.29774774774774776,0.018688520033381617,1.0,0.6239,0.4795,0.4278,0.3548,0.2391
yo,sk,0.2805,8,53,0.02723146747352496,10604,100,106.04,0.4130087201061381,0.29774774774774776,0.1498537405521354,1.0,0.6629,0.6667,0.5922,0.6832,0.2407
yo,bg,0.1931,35,26,0.0015128593040847202,11138,100,111.38,0.28919503250418754,0.29774774774774776,0.0008251084892318209,1.0,0.6759,0.561,0.4717,0.4878,0.2266
yo,pt,0.2786,9,52,0.02723146747352496,12078,100,120.78,0.19858954536165552,0.29774774774774776,0.1109073477965457,1.0,0.6172,0.5346,0.5922,0.3806,0.1976
yo,nl,0.1492,50,11,0.02118003025718608,13583,100,135.83,0.2163749886307094,0.29774774774774776,0.07468976857434931,1.0,0.6792,0.5984,0.5922,0.4766,0.2492
yo,en,0.2872,4,57,0.024205748865355523,16622,100,166.22,0.1746279711803919,0.29774774774774776,0.17098525771530151,1.0,0.6089,0.5507,0.5348,0.5093,0.2556
yo,it,0.1864,37,24,0.028744326777609682,14167,100,141.67,0.20905399119075654,0.29774774774774776,0.0887338099047133,1.0,0.6239,0.5394,0.5922,0.3673,0.2042
yo,ca,0.263,12,49,0.04236006051437216,16678,100,166.78,0.14310696846691084,0.29774774774774776,0.2697435625817371,1.0,0.6216,0.4831,0.4717,0.3776,0.193
yo,hi,0.1756,42,19,0.0015128593040847202,16647,100,166.47,0.07283156362415602,0.29774774774774776,0.5706166548372079,1.0,0.7188,0.5699,0.4097,0.4909,0.3995
yo,pl,0.2972,3,58,0.015128593040847202,17246,100,172.46,0.4049278834815912,0.29774774774774776,0.1295781082724733,1.0,0.6037,0.5517,0.4717,0.5268,0.2575
yo,de,0.1607,45,16,0.018154311649016642,15590,100,155.9,0.27241931339802755,0.29774774774774776,0.0072363526006744856,1.0,0.6955,0.5766,0.5587,0.4851,0.2342
yo,fro,0.1228,55,6,0.037821482602118005,17678,100,176.78,0.0937745835963677,0.29774774774774776,0.4692984241278036,1.0,0.743,0.8502,0.5922,0.6832,0.21600000000000003
yo,es,0.2452,26,35,0.049924357034795766,17680,100,176.8,0.14742968391461025,0.29774774774774776,0.25487390699507395,1.0,0.6387,0.5685,0.5903,0.4862,0.1865
yo,fr,0.1901,36,25,0.028744326777609682,16448,100,164.48,0.2057620460579268,0.29774774774774776,0.095442911954022,1.0,0.7228,0.5578,0.4788,0.4394,0.2271
yo,fi,0.2574,17,44,0.01664145234493192,18723,100,187.23,0.3189427368077481,0.29774774774774776,0.005067216070827254,1.0,0.6525,0.5447,0.5348,0.44799999999999995,0.3314
yo,grc,0.1343,52,9,0.0015128593040847202,17081,100,170.81,0.17307422740143352,0.29774774774774776,0.17532807929063896,1.0,0.7125,0.8332,0.5922,0.6832,0.2029
yo,no,0.1834,38,23,0.03177004538577912,20045,100,200.45,0.1846147253241721,0.29774774774774776,0.1443716132455467,1.0,0.6875,0.8195,0.5922,0.6832,0.2948
yo,ar,0.0956,57,4,0.0015128593040847202,19738,100,197.38,4.7672168034857886e-06,0.29774774774774776,0.9999679784067167,1.0,0.6629,0.6667,0.5922,0.6832,1.0
yo,la,0.0257,60,1,0.01361573373676248,18400,100,184.0,0.1715984617000315,0.29774774774774776,0.17950337717350673,1.0,0.688,0.8198,0.5922,0.6832,0.1978
yo,et,0.1975,34,27,0.015128593040847202,26197,100,261.97,0.3337469262526225,0.29774774774774776,0.014618008518822688,1.0,0.716,0.8352,0.5922,0.6832,0.3021
yo,ko,0.1514,49,12,0.0015128593040847202,27363,100,273.63,0.2977608806802764,0.29774774774774776,1.9454785912397493e-09,1.0,0.7489,0.6364,0.6224,0.5275,0.62
yo,ja,0.1324,53,8,0.0,57256,100,572.56,0.00031979533098816764,0.29774774774774776,0.9978530578608193,1.0,0.8479,0.6364,0.5641,0.4554,0.6541
yo,ru,0.1607,45,16,0.0045385779122541605,61889,100,618.89,0.2241205920170711,0.29774774774774776,0.061147552321311444,1.0,0.6335,0.5484,0.4717,0.4767,0.3988
yo,cs,0.256,18,43,0.04236006051437216,87913,100,879.13,0.17271764924418356,0.29774774774774776,0.1763324235524893,1.0,0.7703,0.6268,0.5922,0.4433,0.2432
wbp,bxr,0.3509,26,35,0.006802721088435374,927,55,16.854545454545455,0.6023336111441838,0.5856573705179283,0.0008107912993087192,1.0,0.6059,0.7786,0.0002,0.0,0.4134
wbp,kmr,0.5745,1,60,0.013605442176870748,754,55,13.709090909090909,0.3877346961448728,0.5856573705179283,0.11420993245115145,1.0,0.7659,0.8865,0.5456,0.6328,0.5579999999999999
wbp,hsb,0.3602,23,38,0.006802721088435374,646,55,11.745454545454546,0.5423194196193881,0.5856573705179283,0.0054758244910591775,1.0,0.6059,0.7786,0.0002,0.0,0.6784
wbp,kk,0.47200000000000003,6,55,0.006802721088435374,1078,55,19.6,0.6191198786039454,0.5856573705179283,0.003264598312095549,1.0,0.7736,0.7984,0.879,0.0,0.4799
wbp,hy,0.3261,33,28,0.006802721088435374,564,55,10.254545454545454,0.5479001354751306,0.5856573705179283,0.004156359844863409,1.0,0.6235,0.7482,0.6162,0.6737,0.5548
wbp,swl,0.1522,60,1,0.006802721088435374,203,55,3.690909090909091,0.4872907625542468,0.5856573705179283,0.028210329881680832,1.0,0.6059,0.7786,0.0002,0.0,0.6662
wbp,lt,0.3665,21,40,0.006802721088435374,263,55,4.781818181818182,0.5654157163591126,0.5856573705179283,0.00119455121472185,1.0,0.6024,0.7635,0.6409999999999999,0.6506,0.6449
wbp,be,0.1739,54,7,0.006802721088435374,393,55,7.1454545454545455,0.5525618374558304,0.5856573705179283,0.003193386864740009,1.0,0.6708,0.6708,0.0002,0.0,0.6397
wbp,mr,0.3975,15,46,0.006802721088435374,466,55,8.472727272727273,0.5290718671000361,0.5856573705179283,0.009335189566094845,1.0,0.7196,0.8416,0.0002,0.6284,0.364
wbp,cop,0.2547,43,18,0.006802721088435374,514,55,9.345454545454546,0.4940717882085432,0.5856573705179283,0.024454962182270543,1.0,0.7635,0.7635,0.0002,0.0,0.6
wbp,ta,0.4037,13,48,0.006802721088435374,600,55,10.909090909090908,0.5614149588826524,0.5856573705179283,0.0017134223043108931,1.0,0.6828,0.8196,0.0002,0.6196,0.3323
wbp,ga,0.32299999999999995,35,26,0.006802721088435374,1020,55,18.545454545454547,0.3499300699300699,0.5856573705179283,0.16200653721291453,1.0,0.7239,0.8392,0.0002,0.6068,0.7457
wbp,hu,0.3665,21,40,0.006802721088435374,1800,55,32.72727272727273,0.4546198320061089,0.5856573705179283,0.05006154242622995,1.0,0.639,0.7687,0.5922,0.6461,0.6612
wbp,te,0.5093,5,56,0.006802721088435374,1328,55,24.145454545454545,0.34461966604823746,0.5856573705179283,0.1693880384406549,1.0,0.6622,0.8484,0.6409999999999999,0.5608,0.3504
wbp,af,0.3882,18,43,0.013605442176870748,1934,55,35.163636363636364,0.20348486540824304,0.5856573705179283,0.42582548690443073,1.0,0.7105,0.8382,0.0002,0.669,0.5121
wbp,vi,0.4379,7,54,0.006802721088435374,3000,55,54.54545454545455,0.15680435614923213,0.5856573705179283,0.5362035778932072,1.0,0.7549,0.8699,0.5456,0.6153,0.2515
wbp,ug,0.5745,1,60,0.006802721088435374,3456,55,62.836363636363636,0.4374610522567435,0.5856573705179283,0.06403060452392434,1.0,0.6712,0.6943,0.7877,0.0,0.44
wbp,el,0.1739,54,7,0.006802721088435374,2521,55,45.836363636363636,0.2837253360022877,0.5856573705179283,0.26578542419172424,1.0,0.6235,0.7436,0.5922,0.6929,0.6397
wbp,sme,0.3975,15,46,0.006802721088435374,3122,55,56.763636363636365,0.4513223794042703,0.5856573705179283,0.05261275883440938,1.0,0.6502,0.6502,0.0002,0.0,0.6418
wbp,gl,0.3323,30,31,0.006802721088435374,3993,55,72.6,0.23027218766153898,0.5856573705179283,0.3682234196326511,1.0,0.6723,0.8262,0.0002,0.6552,0.7711
wbp,sr,0.3602,23,38,0.02040816326530612,3891,55,70.74545454545455,0.3111760696308725,0.5856573705179283,0.2196535871994778,1.0,0.6987,0.7131,0.8278,0.0,0.6523
wbp,got,0.2298,45,16,0.013605442176870748,5401,55,98.2,0.1811019353439708,0.5856573705179283,0.4771653002551672,1.0,0.6331,0.6331,0.0002,0.0,0.6221
wbp,tr,0.5373,4,57,0.006802721088435374,5635,55,102.45454545454545,0.5061541783632045,0.5856573705179283,0.018428157120338358,1.0,0.5475,0.7271,0.5922,0.6196,0.6047
wbp,zh,0.1739,54,7,0.006802721088435374,4997,55,90.85454545454546,0.9869043288468534,0.5856573705179283,0.46939264463506214,1.0,0.6059,0.7786,0.0002,0.0,1.0
wbp,ur,0.4068,12,49,0.006802721088435374,5130,55,93.27272727272727,0.10564061179587518,0.5856573705179283,0.671777685283552,1.0,0.6987,0.8449,0.0002,0.6025,0.42700000000000005
wbp,cu,0.2329,44,17,0.006802721088435374,6337,55,115.21818181818182,0.19595240163293667,0.5856573705179283,0.4427765988570905,1.0,0.6059,0.7786,0.0002,0.0,0.6484
wbp,sv,0.3199,36,25,0.013605442176870748,6026,55,109.56363636363636,0.2404336943809909,0.5856573705179283,0.34746728367870466,1.0,0.7416,0.8490000000000001,0.0002,0.6153,0.6618
wbp,da,0.2702,41,20,0.006802721088435374,5512,55,100.21818181818182,0.2897915761056075,0.5856573705179283,0.2552127048763027,1.0,0.7256,0.7256,0.0002,0.0,0.6911
wbp,id,0.3509,26,35,0.02040816326530612,5593,55,101.69090909090909,0.29277811458017583,0.5856573705179283,0.25008635603006174,1.0,0.7116,0.8254,0.5687,0.669,0.135
wbp,uk,0.1739,54,7,0.006802721088435374,5873,55,106.78181818181818,0.4399821508255243,0.5856573705179283,0.06187057282209884,1.0,0.6777,0.7855,0.0002,0.6737,0.6435
wbp,fa,0.5466,3,58,0.006802721088435374,5997,55,109.03636363636363,0.15688157524207003,0.5856573705179283,0.5360104980976736,1.0,0.6059,0.7786,0.0002,0.0,1.0
wbp,he,0.3602,23,38,0.006802721088435374,6216,55,113.01818181818182,0.4067013046511386,0.5856573705179283,0.09336962637957306,1.0,0.6235,0.7226,0.0002,0.7028,0.5844
wbp,eu,0.382,20,41,0.013605442176870748,8993,55,163.5090909090909,0.35195278801662616,0.5856573705179283,0.15923818901405348,1.0,0.6284,0.7496,0.6409999999999999,0.669,0.7452
wbp,lv,0.413,11,50,0.034013605442176874,7703,55,140.05454545454546,0.37546297265061,0.5856573705179283,0.1288116215492424,1.0,0.7239,0.7639,0.5922,0.0,0.6435
wbp,sl,0.4006,14,47,0.006802721088435374,8000,55,145.45454545454547,0.3676498731122853,0.5856573705179283,0.13856566567395187,1.0,0.6471,0.779,0.0002,0.669,0.68
wbp,hr,0.3416,28,33,0.02040816326530612,8889,55,161.61818181818182,0.2981575694863614,0.5856573705179283,0.2409838122313202,1.0,0.7736,0.9298,0.0002,0.6832,0.6723
wbp,ro,0.3292,31,30,0.006802721088435374,9524,55,173.16363636363636,0.2570438554726763,0.5856573705179283,0.31483544124564883,1.0,0.6555,0.7894,0.6409999999999999,0.6552,0.6437
wbp,sk,0.4224,9,52,0.006802721088435374,10604,55,192.8,0.4130087201061381,0.5856573705179283,0.08690387645722983,1.0,0.6059,0.7786,0.0002,0.0,0.6641
wbp,bg,0.2205,48,13,0.006802721088435374,11138,55,202.5090909090909,0.28919503250418754,0.5856573705179283,0.2562428948648243,1.0,0.6996,0.8194,0.6162,0.6416,0.6394
